generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
441;2.41;5.63;11.99;14
442;2.3;5.28;11.97;13
443;2.31;5.08;11.94;12
444;2.26;5.16;11.95;11
445;2.14;5.0;12.04;11
446;2.32;4.93;11.99;12
447;2.31;5.03;11.93;13
448;2.24;5.11;11.97;13
449;2.21;5.04;11.94;13
450;2.31;5.19;12.02;13
451;2.13;4.87;12.04;11
452;2.39;5.1;11.97;13
453;2.26;4.78;11.98;12
454;2.38;5.3;12.02;13
455;2.17;3.98;11.99;11
456;2.21;4.72;11.88;11
457;2.2;4.96;12.0;12
458;2.38;5.26;12.04;12
459;2.35;5.08;12.14;12
460;2.29;5.33;12.0;13
461;2.22;5.13;12.0;11
462;2.16;5.28;11.98;13
463;2.24;5.38;11.89;11
464;2.22;5.36;11.95;12
465;2.14;4.68;12.01;13
466;2.31;4.95;11.93;12
467;2.23;4.96;12.02;12
468;2.23;5.27;11.93;13
469;2.11;4.81;11.97;11
470;2.36;5.04;11.96;13
471;2.24;5.1;11.97;12
472;2.29;4.97;11.97;14
473;2.23;4.82;12.04;12
474;2.2;4.83;12.01;12
475;2.19;4.99;12.07;12
476;2.18;4.65;12.04;13
477;2.23;4.64;11.92;11
478;2.2;5.24;11.97;12
479;2.19;4.85;12.02;12
480;2.42;5.49;11.99;13
481;2.28;5.17;12.07;13
482;2.24;4.91;11.94;11
483;2.28;5.37;12.04;13
484;2.31;4.86;11.91;12
485;2.28;5.37;12.09;11
486;2.21;4.6;11.89;12
487;2.21;4.23;11.97;11
488;2.32;5.02;12.0;11
489;2.16;5.02;12.06;11
490;2.29;5.36;12.01;14
491;2.26;5.1;11.99;12
492;2.15;4.9;11.91;12
493;2.17;5.3;12.01;14
494;2.23;4.82;12.11;12
495;2.24;5.05;11.98;11
496;2.25;5.08;12.12;12
497;2.25;4.97;11.93;12
498;2.3;4.76;12.19;12
499;2.26;4.89;11.94;14
500;2.26;5.35;11.92;12
501;2.3;5.21;12.07;13
502;2.24;5.69;11.94;14
503;2.14;5.18;11.97;13
504;2.31;5.3;11.96;12
505;2.29;4.47;12.15;13
506;2.3;4.93;12.04;12
507;2.3;4.98;12.12;13
508;2.2;4.69;12.0;13
509;2.32;5.09;12.12;12
510;2.28;4.97;12.06;12
511;2.41;4.63;11.99;11
512;2.25;4.86;11.88;13
513;2.22;5.57;11.97;14
514;2.17;4.65;12.06;11
515;2.19;4.85;12.08;13
516;2.31;4.86;12.13;14
517;2.23;5.11;12.07;11
518;2.29;5.56;11.99;13
519;2.2;4.55;12.01;12
520;2.38;5.5;12.0;12
521;2.38;5.23;11.98;13
522;2.26;4.87;11.95;12
523;2.26;5.31;12.04;13
524;2.36;5.03;12.02;13
525;2.31;5.28;11.93;13
526;2.2;5.17;12.1;13
527;2.21;5.29;11.95;12
528;2.22;5.0;12.08;12
529;2.13;5.03;12.02;14
530;2.18;4.79;11.98;12
531;2.26;5.44;12.11;12
532;2.2;4.92;12.09;12
533;2.2;4.97;11.93;12
534;2.3;5.54;11.9;12
535;2.16;5.11;12.01;12
536;2.15;4.76;12.06;11
537;2.19;5.05;12.0;12
538;2.1;4.99;11.93;12
539;2.15;4.86;11.99;12
540;2.13;4.67;11.95;11
541;2.18;5.25;11.98;12
542;2.21;5.29;12.05;12
543;2.39;4.87;12.05;12
544;2.19;4.91;12.05;13
545;2.2;4.68;12.01;12
546;2.32;5.01;12.08;13
547;2.36;5.4;12.03;11
548;2.27;4.58;11.97;12
549;2.37;4.95;12.03;12
550;2.2;5.47;12.05;12
551;2.34;5.09;12.0;12
552;2.19;4.98;11.91;12
553;2.32;4.94;12.06;12
554;2.18;5.55;12.03;14
555;2.31;5.11;11.98;13
556;2.16;5.01;12.03;14
557;2.38;4.9;12.0;13
558;2.2;5.06;11.95;12
559;2.16;4.93;12.0;13
560;2.19;5.04;11.95;10
561;2.18;4.99;12.02;14
562;2.15;5.03;11.96;12
563;2.29;4.95;11.98;12
564;2.19;5.54;11.95;13
565;2.28;5.35;11.96;14
566;2.27;5.07;11.96;13
567;2.23;5.28;12.09;13
568;2.29;5.4;11.91;11
569;2.13;4.59;11.89;12
570;2.17;4.5;12.02;12
571;2.18;5.09;11.9;11
572;2.24;4.86;12.04;11
573;2.25;4.66;11.91;12
574;2.13;4.84;11.99;11
575;2.27;4.73;11.98;12
576;2.22;5.07;12.01;13
577;2.21;5.3;12.01;12
578;2.22;4.9;11.99;12
579;2.18;5.7;11.97;15
580;2.05;4.91;11.91;11
581;2.18;5.89;12.12;14
582;2.22;5.17;11.92;13
583;2.06;5.01;12.03;10
584;2.17;5.25;11.94;13
585;2.25;5.05;12.07;13
586;2.16;4.84;11.92;11
587;2.23;5.06;12.09;12
588;2.22;5.11;12.07;13
589;2.11;5.17;12.03;13
590;2.23;5.16;12.01;12
591;2.14;4.72;12.07;11
592;2.2;4.53;12.04;10
593;2.15;5.12;12.02;12
594;2.14;4.84;12.02;13
595;2.12;4.84;12.07;11
596;2.14;5.43;12.02;13
597;2.21;5.34;12.02;14
598;2.12;4.74;12.01;13
599;2.2;5.52;11.88;13
600;2.11;4.84;11.97;12
601;2.15;5.01;11.97;12
602;2.19;5.37;12.07;13
603;2.0;4.69;12.03;13
604;2.2;5.06;12.03;12
605;2.26;5.29;12.09;13
606;2.13;5.16;12.07;10
607;2.08;5.23;12.05;15
608;2.19;4.89;12.06;13
609;2.26;4.97;11.92;13
610;2.13;4.77;12.09;11
611;2.06;4.81;11.97;12
612;2.07;5.03;11.95;11
613;2.03;5.05;11.99;12
614;2.14;4.97;12.06;11
615;2.17;4.99;12.07;12
616;2.04;5.06;11.9;13
617;2.11;5.08;11.93;12
618;2.07;4.82;11.92;12
619;2.16;4.98;12.14;13
620;2.14;5.31;11.98;10
621;2.16;5.15;12.0;11
622;2.1;5.16;11.95;12
623;2.21;4.9;12.06;13
624;2.27;5.0;12.04;12
625;2.08;4.7;12.02;12
626;2.16;5.31;11.99;13
627;2.15;5.48;12.03;13
628;2.19;5.02;12.01;12
629;2.14;5.36;11.9;13
630;2.12;4.77;12.07;12
631;2.11;4.85;11.95;13
632;1.99;4.99;12.04;12
633;2.17;4.79;11.95;11
634;2.08;5.03;12.11;11
635;2.09;5.33;11.99;12
636;2.23;5.45;12.05;13
637;2.03;4.88;11.9;11
638;2.17;4.86;11.93;11
639;2.18;4.96;11.98;11
640;2.22;5.28;12.01;12
641;2.12;5.58;11.98;12
642;2.24;4.78;11.96;12
643;2.09;5.15;11.94;12
644;2.06;4.8;12.12;12
645;2.11;5.07;12.08;11
646;2.12;4.63;11.91;11
647;2.15;4.9;12.04;13
648;2.19;4.83;12.05;11
649;2.15;5.05;12.1;12
650;2.08;5.15;11.93;12
651;2.22;4.74;12.02;12
652;2.23;4.95;11.95;11
653;2.33;5.01;11.87;11
654;2.28;5.41;12.06;12
655;2.16;5.17;12.03;12
656;2.19;4.96;12.02;13
657;2.15;4.84;11.98;10
658;2.16;4.88;11.98;12
659;2.04;4.67;12.03;12
660;2.23;4.99;12.0;11
661;2.12;4.78;11.93;11
662;2.17;4.73;11.97;13
663;2.16;5.24;11.93;12
664;2.11;4.66;12.07;12
665;2.21;4.54;11.98;11
666;2.12;5.09;12.17;13
667;2.19;5.32;12.0;13
668;2.15;4.81;12.12;13
669;2.32;4.89;12.0;13
670;2.0;5.02;11.97;12
671;2.21;4.57;12.0;12
672;2.25;5.23;12.04;13
673;2.15;4.94;11.96;12
674;2.21;5.16;11.97;12
675;2.08;5.44;11.92;11
676;2.14;4.83;12.04;12
677;2.02;4.87;12.11;13
678;2.07;5.01;11.92;9
679;2.09;4.87;12.02;12
680;2.36;5.18;11.99;12
681;2.09;5.2;12.0;14
682;2.21;5.03;12.11;12
683;2.25;5.18;11.95;12
684;2.12;5.34;11.97;12
685;2.14;5.29;11.98;14
686;2.3;5.31;11.92;14
687;2.16;4.7;12.09;12
688;2.28;6.17;11.92;14
689;2.12;5.31;11.95;11
690;2.36;5.4;12.09;16
691;2.17;4.96;12.0;13
692;2.15;5.21;12.03;13
693;2.26;5.05;12.05;12
694;2.14;4.89;12.05;11
695;2.25;4.72;11.91;11
696;2.13;5.34;11.96;12
697;2.2;4.97;11.96;12
698;2.29;5.35;12.01;12
699;2.23;5.08;11.93;14
700;2.15;5.04;12.06;13
701;2.17;4.9;11.94;12
702;2.13;4.91;12.0;11
703;2.1;5.21;12.0;13
704;2.19;5.1;12.02;11
705;2.2;5.15;11.96;12
706;2.13;5.4;11.97;13
707;2.14;5.58;11.95;12
708;2.26;4.7;11.98;13
709;2.18;5.24;11.99;13
710;2.25;4.89;12.11;12
711;2.1;5.16;11.94;13
712;2.22;4.55;11.91;13
713;2.21;5.0;11.97;11
714;2.29;5.22;12.07;13
715;2.25;5.14;11.97;13
716;2.17;4.57;11.98;11
717;2.24;4.82;12.02;11
718;2.03;4.96;12.02;12
719;2.22;4.7;12.08;13
720;2.06;4.93;11.95;12
721;2.13;4.83;12.01;11
722;2.11;5.05;12.02;12
723;2.18;4.95;11.98;11
724;2.13;4.72;11.91;11
725;2.12;4.87;11.91;10
726;2.11;5.39;12.0;11
727;2.12;4.63;11.92;12
728;2.03;4.95;12.02;12
729;2.14;5.14;11.95;12
730;2.2;5.23;11.95;13
731;2.0;4.71;11.94;10
732;2.25;5.33;11.97;12
733;2.18;4.99;12.04;11
734;2.05;4.88;12.09;12
735;2.28;5.05;11.93;13
736;2.18;4.99;11.97;13
737;2.19;5.4;11.97;13
738;2.16;5.11;11.96;11
739;2.17;4.98;12.06;12
740;2.18;5.18;11.86;12
741;2.11;5.26;11.89;12
742;2.18;5.04;11.9;10
743;2.1;5.28;11.91;13
744;2.15;6.04;12.06;15
745;2.13;5.2;12.08;14
746;2.27;5.37;12.01;12
747;2.19;5.25;11.98;13
748;2.27;5.27;11.88;14
749;2.17;4.87;11.96;10
750;2.24;4.54;12.04;11
751;2.28;5.36;12.01;12
752;2.29;5.34;11.95;13
753;2.23;5.09;12.04;13
754;2.17;5.14;11.97;14
755;2.18;5.07;12.11;13
756;2.08;4.92;11.93;11
757;2.39;4.97;12.04;13
758;2.16;4.92;11.95;11
759;2.16;5.16;12.03;13
760;2.14;4.88;12.02;12
761;2.24;4.98;11.91;13
762;2.14;5.23;11.99;15
763;2.21;5.09;11.91;13
764;2.16;4.87;12.03;13
765;2.25;5.23;12.01;12
766;2.21;5.21;12.08;13
767;2.2;4.93;12.06;13
768;2.08;5.18;11.96;13
769;2.13;5.32;12.0;12
770;2.06;5.05;11.89;11
771;2.18;5.08;11.98;12
772;2.18;5.09;11.97;13
773;2.27;5.11;12.11;11
774;2.19;4.97;11.88;11
775;2.13;5.04;11.94;13
776;2.21;4.84;11.95;12
777;2.04;5.03;11.97;11
778;2.22;4.91;12.0;12
779;2.1;5.1;11.97;12
780;2.2;5.07;12.02;13
781;2.07;4.92;11.94;13
782;2.24;4.93;12.12;12
783;2.26;4.89;12.05;13
784;2.07;5.05;12.04;12
785;2.22;5.19;11.99;12
786;2.05;5.25;12.1;13
787;2.07;5.15;11.98;12
788;2.24;5.41;12.06;14
789;2.09;5.08;12.0;10
790;2.19;4.58;12.01;11
791;2.24;5.01;11.89;12
792;2.09;4.82;11.97;12
793;2.17;5.17;11.93;12
794;2.22;4.72;12.04;13
795;2.15;4.87;11.98;13
796;2.08;5.16;11.97;11
797;2.19;5.13;11.97;12
798;2.14;5.1;12.03;14
799;2.07;5.19;12.01;12
800;2.16;4.8;11.94;11
801;2.22;5.0;11.98;11
802;2.16;5.54;11.96;12
803;2.05;4.91;12.04;12
804;2.14;5.06;12.09;13
805;2.06;4.73;12.04;11
806;2.17;5.18;11.9;11
807;2.13;4.92;12.0;13
808;2.0;4.97;11.95;12
809;2.14;4.98;12.13;13
810;2.17;5.31;12.01;13
811;2.21;5.43;12.06;14
812;2.25;5.42;12.01;13
813;2.23;5.03;12.05;12
814;2.2;5.07;11.92;12
815;2.06;5.1;12.03;12
816;2.19;4.54;12.12;12
817;2.1;4.97;11.99;12
818;2.15;5.22;11.94;14
819;2.18;5.04;12.02;12
820;2.17;5.28;11.94;13
821;2.02;4.98;11.93;10
822;2.21;5.17;11.92;11
823;2.17;5.09;11.97;12
824;2.12;4.93;11.9;12
825;2.19;4.77;11.99;10
826;2.11;5.04;11.99;12
827;2.09;4.93;12.05;13
828;2.22;5.08;11.95;12
829;2.27;5.03;12.09;11
830;2.2;4.87;11.95;12
831;2.31;5.21;12.16;13
832;2.06;5.3;11.92;12
833;2.05;5.22;11.95;12
834;2.14;4.85;11.93;11
835;2.14;5.31;11.96;12
836;2.08;4.83;12.05;12
837;2.06;4.96;12.08;13
838;2.26;5.0;11.98;10
839;2.14;4.8;12.0;13
840;2.1;4.59;11.99;12
841;2.16;5.36;11.99;15
842;2.21;5.44;11.99;13
843;2.22;5.29;11.97;12
844;2.28;5.11;11.97;11
845;2.29;5.24;12.01;13
846;2.2;4.67;11.93;12
847;2.15;4.79;11.99;9
848;2.21;5.25;12.05;12
849;2.25;5.08;11.96;14
850;2.13;5.12;12.09;13
851;2.1;5.0;11.91;11
852;2.28;4.82;12.05;12
853;2.28;5.29;11.98;14
854;2.15;4.68;12.01;11
855;2.15;5.17;12.17;13
856;2.27;5.19;12.05;11
857;2.09;5.22;11.94;13
858;2.18;4.9;12.02;11
859;2.19;4.67;12.2;12
860;2.21;4.76;12.01;11
861;2.1;4.52;12.07;11
862;2.13;4.97;12.03;11
